Date,User ID,Email,Is Active,Chat Suggested Lines Added,Chat Suggested Lines Deleted,Chat Accepted Lines Added,Chat Accepted Lines Deleted,Chat Total Applies,Chat Total Accepts,Chat Total Rejects,Chat Tabs Shown,Tabs Accepted,Edit Requests,Ask Requests,Agent Requests,Cmd+K Usages,Subscription Included Reqs,API Key Reqs,Usage Based Reqs,Bugbot Usages,Most Used Model,Most Used Apply Extension,Most Used Tab Extension,Client Version
2025-05-24T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,186637084,sarahanderson@smith.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,187080483,kevinsmith@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,194767458,julia38@torres.org,True,7,2,7,2,1,1,0,1,0,0,0,9,0,9,0,0,0,claude-3.7-sonnet,n8n/config,json,0.50.6
2025-05-24T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196253565,keithcampbell@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196259226,byrddavid@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196265219,erinjones@yahoo.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196343568,gibbschristopher@berger.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196675998,william55@gates-anderson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,196720509,nsimpson@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,198705864,vmoore@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,202144429,clarkgarrett@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,0,0,0,0,0,0,0,87,10,0,0,2,3,5,0,0,0,gpt-4.1,,tsx,
2025-05-24T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,203893457,katieortega@robinson.org,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-24T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,50432902,justin53@yahoo.com,True,734,4,0,0,3,0,3,334,75,0,2,13,0,15,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-25T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,158021034,olsondavid@gmail.com,True,11391,6116,2135,1462,117,30,71,162,57,0,0,22,10,32,0,0,0,claude-4-sonnet,go,go,0.50.6
2025-05-25T00:00:00.000Z,169354196,tabithahunt@walker.com,True,75,26,7,7,8,1,7,35,5,0,0,4,0,4,0,0,0,default,tsx,tsx,0.50.7
2025-05-25T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,183608582,davidedwards@thompson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,183676659,stanley75@graham.net,True,839,602,194,172,80,23,52,29,2,0,0,29,0,29,0,0,0,claude-3.7-sonnet,tsx,tsx,0.50.5
2025-05-25T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,45,57,0,0,5,0,5,251,46,0,0,3,3,6,0,0,0,default,ts,ts,0.50.7
2025-05-25T00:00:00.000Z,183895883,owatson@reed-fox.com,True,162,101,0,0,4,0,0,229,29,0,11,0,0,11,0,0,0,claude-4-sonnet,swift,tsx,0.50.5
2025-05-25T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,88,30,3,8,10,1,6,87,31,0,0,8,0,8,0,0,0,default,go,go,0.50.7
2025-05-25T00:00:00.000Z,186637084,sarahanderson@smith.com,True,150,33,39,6,12,4,8,5,1,0,0,3,0,3,0,0,0,default,tsx,tsx,0.50.7
2025-05-25T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,19,17,12,11,7,4,2,395,112,0,0,8,2,10,0,0,0,default,go,go,0.50.5
2025-05-25T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,194767458,julia38@torres.org,True,6,25,0,0,2,0,2,0,0,0,0,5,0,5,0,0,0,claude-3.7-sonnet,ts,,0.50.6
2025-05-25T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,192,8,97,5,12,6,5,250,34,0,0,10,0,10,0,0,0,claude-4-sonnet,go,go,0.50.7
2025-05-25T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,27,35,2,1,3,1,2,304,106,0,0,2,0,2,0,0,0,default,tsx,tsx,0.50.7
2025-05-25T00:00:00.000Z,196265219,erinjones@yahoo.com,True,44,86,11,8,5,1,2,107,22,0,0,12,0,12,0,0,0,default,tsx,tsx,0.50.5
2025-05-25T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,56,12,26,4,8,4,2,265,56,0,0,3,0,3,0,0,0,claude-3.7-sonnet,go,go,0.50.7
2025-05-25T00:00:00.000Z,196675998,william55@gates-anderson.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,36,40,0,0,4,0,4,107,35,0,0,1,0,1,0,0,0,default,tsx,go,0.50.7
2025-05-25T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,198705864,vmoore@hotmail.com,True,465,193,17,39,15,3,11,387,56,0,0,30,8,38,0,0,0,default,tsx,tsx,0.50.7
2025-05-25T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,0,0,0,0,0,0,0,121,12,0,0,11,2,13,0,0,0,claude-3.7-sonnet,,go,
2025-05-25T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,86,1,86,1,2,2,0,343,40,0,0,11,20,31,0,0,0,gpt-4.1,ts,tsx,0.50.6
2025-05-25T00:00:00.000Z,203392556,shane56@cook-wheeler.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-25T00:00:00.000Z,203893457,katieortega@robinson.org,True,445,159,195,53,62,18,34,147,40,0,0,42,0,42,0,0,0,claude-3.5-sonnet,tsx,tsx,0.49.6
2025-05-25T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,True,174,29,0,0,3,0,3,2,0,0,0,5,0,5,0,0,0,default,tsx,tsx,0.50.5
2025-05-25T00:00:00.000Z,208201170,dianarice@hotmail.com,True,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,tsx,
2025-05-26T00:00:00.000Z,26813301,ttaylor@hotmail.com,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,tsx,
2025-05-26T00:00:00.000Z,50432902,justin53@yahoo.com,True,3004,1152,558,97,45,11,31,584,143,7,1,20,5,33,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-26T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,158021034,olsondavid@gmail.com,True,6363,4813,440,99,96,9,73,729,241,17,3,18,7,45,0,0,0,claude-4-sonnet,tsx,go,0.50.6
2025-05-26T00:00:00.000Z,169354196,tabithahunt@walker.com,True,66,31,34,14,11,6,5,37,11,0,0,23,1,24,0,0,0,default,ts,ts,0.50.7
2025-05-26T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,183608582,davidedwards@thompson.com,True,0,0,0,0,0,0,0,166,43,0,0,0,0,0,0,0,0,,,go,
2025-05-26T00:00:00.000Z,183676659,stanley75@graham.net,True,205,50,14,3,25,3,22,176,86,0,0,7,1,8,0,0,0,claude-4-sonnet,tsx,tsx,0.50.5
2025-05-26T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,26,18,24,18,5,4,1,33,6,0,0,4,0,4,0,0,0,default,ts,ts,0.50.7
2025-05-26T00:00:00.000Z,183895883,owatson@reed-fox.com,True,354,65,0,0,9,0,7,222,28,0,9,6,1,16,0,0,0,claude-4-sonnet,swift,tsx,0.50.7
2025-05-26T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,3,4,0,0,1,0,1,25,1,0,0,2,0,2,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-26T00:00:00.000Z,186637084,sarahanderson@smith.com,True,290,69,84,20,14,6,8,26,12,0,0,7,1,8,0,0,0,default,go,go,0.50.7
2025-05-26T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,15,10,13,5,4,3,1,335,98,0,0,10,1,11,0,0,0,default,go,go,0.50.5
2025-05-26T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,194767458,julia38@torres.org,True,78,36,34,35,2,1,1,0,0,0,0,1,0,1,0,0,0,claude-3.7-sonnet,js,,0.50.7
2025-05-26T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,110,2,96,1,2,1,1,170,19,0,0,6,0,6,0,0,0,claude-4-sonnet,md,ts,0.50.7
2025-05-26T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,5,4,0,0,1,0,1,116,22,0,0,1,0,1,0,0,0,default,go,go,0.50.7
2025-05-26T00:00:00.000Z,196265219,erinjones@yahoo.com,True,218,253,21,16,10,1,7,275,52,0,0,31,5,36,0,0,0,default,ts,ts,0.50.5
2025-05-26T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,0,0,0,0,0,0,0,187,41,0,0,0,0,0,0,0,0,,,tsx,
2025-05-26T00:00:00.000Z,196675998,william55@gates-anderson.com,True,82,54,3,2,6,1,4,83,3,0,0,15,0,15,0,0,0,default,go,go,0.50.5
2025-05-26T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,582,184,0,0,4,3,7,0,0,0,default,,go,
2025-05-26T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,198705864,vmoore@hotmail.com,True,170,113,76,37,11,4,7,256,80,0,0,7,3,10,0,0,0,default,tsx,tsx,0.50.7
2025-05-26T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,default,,,
2025-05-26T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,0,0,0,0,0,0,0,182,34,0,0,0,0,0,0,0,0,,,go,
2025-05-26T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-26T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,1092,587,674,30,29,10,14,250,37,0,0,15,8,23,0,0,0,claude-4-sonnet-thinking,ts,ts,0.50.6
2025-05-26T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,655,239,214,67,40,13,13,21,2,0,5,9,0,14,0,0,0,claude-4-sonnet,go,go,0.49.6
2025-05-26T00:00:00.000Z,203893457,katieortega@robinson.org,True,488,176,94,41,51,14,31,187,40,0,0,33,0,33,0,0,0,claude-3.5-sonnet,ts,ts,0.49.6
2025-05-26T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,True,0,0,0,0,0,0,0,119,27,0,0,1,0,1,0,0,0,default,,tsx,
2025-05-26T00:00:00.000Z,208201170,dianarice@hotmail.com,True,38,3,7,2,9,3,6,133,31,0,0,4,1,5,0,0,0,claude-4-sonnet,tsx,go,0.50.5
2025-05-27T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,50432902,justin53@yahoo.com,True,256,252,0,0,2,0,2,661,125,0,0,9,6,15,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-27T00:00:00.000Z,158006748,jessicaprice@oneal.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,158021034,olsondavid@gmail.com,True,11423,3064,4068,734,146,28,113,858,343,0,4,34,15,53,0,0,0,claude-4-sonnet,tsx,go,0.50.6
2025-05-27T00:00:00.000Z,169354196,tabithahunt@walker.com,True,596,167,281,157,30,20,9,48,23,0,0,29,0,29,0,0,0,default,tsx,tsx,0.50.7
2025-05-27T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,183608582,davidedwards@thompson.com,True,9,4,6,2,2,1,1,102,16,0,0,2,0,2,0,0,0,default,json,go,0.50.7
2025-05-27T00:00:00.000Z,183676659,stanley75@graham.net,True,280,111,63,30,42,5,30,86,10,0,0,15,0,15,0,0,0,claude-4-sonnet,tsx,tsx,0.50.5
2025-05-27T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,37,4,37,4,4,4,0,18,2,0,0,3,0,3,0,0,0,default,tsx,tsx,0.50.7
2025-05-27T00:00:00.000Z,183895883,owatson@reed-fox.com,True,69,62,64,58,7,6,0,233,41,0,8,0,0,8,0,0,0,claude-4-sonnet,ts,ts,0.50.7
2025-05-27T00:00:00.000Z,184354755,tristanknight@hernandez.com,True,186,0,186,0,1,1,0,4,0,0,0,7,0,7,0,0,0,claude-4-sonnet,go,go,0.50.7
2025-05-27T00:00:00.000Z,186637084,sarahanderson@smith.com,True,420,276,135,81,34,11,20,20,5,0,0,23,0,23,0,0,0,default,go,tsx,0.50.7
2025-05-27T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,717,94,338,48,38,19,17,644,195,0,0,22,9,31,0,0,0,claude-4-sonnet,go,go,0.50.5
2025-05-27T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,194767458,julia38@torres.org,True,171,1,171,1,1,1,0,0,0,0,0,3,0,3,0,0,0,claude-4-sonnet,json,,0.50.7
2025-05-27T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,648,32,75,1,9,2,2,149,25,0,2,11,1,14,0,0,0,claude-4-sonnet,js,js,0.50.7
2025-05-27T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,34,10,28,9,5,4,1,39,6,0,0,4,0,4,0,0,0,default,json,go,0.50.7
2025-05-27T00:00:00.000Z,196265219,erinjones@yahoo.com,True,0,0,0,0,0,0,0,91,32,0,0,13,0,13,0,0,0,default,,tsx,
2025-05-27T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,0,0,0,0,0,0,0,66,8,0,0,0,0,0,0,0,0,,,go,
2025-05-27T00:00:00.000Z,196675998,william55@gates-anderson.com,True,187,109,0,0,9,0,7,24,1,0,0,18,0,18,0,0,0,default,ts,go,0.50.5
2025-05-27T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,0,0,0,0,0,0,0,391,172,0,0,0,0,0,0,0,0,,,go,
2025-05-27T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,198705864,vmoore@hotmail.com,True,642,101,525,10,14,10,3,298,64,0,0,16,5,21,0,0,0,default,go,tsx,0.50.7
2025-05-27T00:00:00.000Z,199079848,rachelmartin@caldwell.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,38,15,8,6,6,2,4,29,3,0,0,7,0,7,0,0,0,claude-4-sonnet,ts,ts,0.49.6
2025-05-27T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-27T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,539,7,137,0,5,1,4,343,44,0,0,15,17,32,0,0,0,claude-4-sonnet,ts,tsx,0.50.7
2025-05-27T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,6,1,6,1,1,1,0,171,61,0,4,6,0,10,0,0,0,claude-4-sonnet,gitignore,go,0.49.6
2025-05-27T00:00:00.000Z,203893457,katieortega@robinson.org,True,451,191,50,25,47,8,32,186,48,0,0,26,0,26,0,0,0,claude-3.5-sonnet,tsx,ts,0.49.6
2025-05-27T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,True,32,25,30,23,8,7,0,468,79,0,0,6,1,7,0,0,0,default,tsx,tsx,0.50.7
2025-05-27T00:00:00.000Z,208201170,dianarice@hotmail.com,True,454,68,382,1,2,1,0,29,3,0,0,6,0,6,0,0,0,claude-4-sonnet,go,go,0.50.7
2025-05-28T00:00:00.000Z,26813301,ttaylor@hotmail.com,True,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,gpt-4o,,,
2025-05-28T00:00:00.000Z,50432902,justin53@yahoo.com,True,932,119,591,21,11,6,5,347,74,0,0,5,1,6,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,158006748,jessicaprice@oneal.com,True,8,4,6,3,3,2,1,59,9,0,0,7,0,7,0,0,0,default,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,158021034,olsondavid@gmail.com,True,736,283,153,150,48,14,27,231,83,0,0,5,5,10,0,0,0,claude-4-sonnet,go,go,0.50.6
2025-05-28T00:00:00.000Z,169354196,tabithahunt@walker.com,True,116,63,19,8,8,4,3,111,32,0,1,7,11,19,0,0,0,claude-3.5-sonnet,tsx,ts,0.50.7
2025-05-28T00:00:00.000Z,182627060,usmith@gmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,183608582,davidedwards@thompson.com,True,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,claude-4-sonnet,,jsx,
2025-05-28T00:00:00.000Z,183676659,stanley75@graham.net,True,510,183,206,50,31,14,16,183,23,0,0,20,3,23,0,0,0,claude-4-sonnet,ts,tsx,0.50.5
2025-05-28T00:00:00.000Z,183725473,walkerdaniel@hotmail.com,True,5,6,5,6,3,3,0,71,4,0,0,11,0,11,0,0,0,default,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,183895883,owatson@reed-fox.com,True,0,0,0,0,0,0,0,94,25,0,0,0,2,2,0,0,0,default,,ts,
2025-05-28T00:00:00.000Z,184354755,tristanknight@hernandez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,186637084,sarahanderson@smith.com,True,358,109,50,12,23,8,12,14,1,0,0,20,0,20,0,0,0,default,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,187080483,kevinsmith@yahoo.com,True,489,160,53,10,11,1,5,273,68,0,4,4,2,10,0,0,0,claude-4-sonnet,go,go,0.50.7
2025-05-28T00:00:00.000Z,194694203,samantha99@middleton.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,194767458,julia38@torres.org,True,2,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,claude-4-sonnet,json,,0.50.7
2025-05-28T00:00:00.000Z,195747464,hpayne@martin.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,196253565,keithcampbell@hotmail.com,True,2905,577,924,325,78,31,37,240,19,0,1,26,3,30,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,196259226,byrddavid@yahoo.com,True,4,3,4,3,1,1,0,136,45,0,0,1,0,1,0,0,0,default,ts,tsx,0.50.7
2025-05-28T00:00:00.000Z,196265219,erinjones@yahoo.com,True,0,0,0,0,0,0,0,266,82,0,3,2,1,6,0,0,0,default,,tsx,
2025-05-28T00:00:00.000Z,196269555,stephanieprice@ramirez.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,196275726,castrosherry@barron.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,196343568,gibbschristopher@berger.info,True,2,1,2,1,1,1,0,87,16,0,0,2,0,2,0,0,0,claude-4-sonnet,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,196675998,william55@gates-anderson.com,True,0,0,0,0,0,0,0,17,0,0,4,11,1,16,0,0,0,default,,sql,
2025-05-28T00:00:00.000Z,196720509,nsimpson@hotmail.com,True,90,36,16,8,10,3,3,590,113,0,3,4,1,8,0,0,0,default,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,198669145,apace@morrison.net,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,198705864,vmoore@hotmail.com,True,224,142,87,34,19,6,12,560,96,0,0,19,4,23,0,0,0,default,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,199079848,rachelmartin@caldwell.com,True,11,10,5,3,4,2,0,2,0,0,0,6,0,6,0,0,0,default,tsx,json,0.50.7
2025-05-28T00:00:00.000Z,202025709,allentaylor@patel-colon.biz,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-28T00:00:00.000Z,202144429,clarkgarrett@gmail.com,True,2,1,0,0,1,0,1,62,20,0,0,1,0,1,0,0,0,claude-4-sonnet,go,go,0.49.6
2025-05-28T00:00:00.000Z,203325465,thomasgonzalez@burns-parsons.com,True,114,32,39,17,14,5,7,259,35,0,0,6,3,9,0,0,0,claude-3.5-sonnet,tsx,tsx,0.50.7
2025-05-28T00:00:00.000Z,203339376,ingrambradley@yahoo.com,True,47,18,12,6,10,3,6,254,29,0,0,7,8,15,0,0,0,claude-4-sonnet,ts,ts,0.50.7
2025-05-28T00:00:00.000Z,203392556,shane56@cook-wheeler.com,True,1733,1126,1019,762,86,37,31,593,186,0,11,11,4,26,0,0,0,claude-4-sonnet,go,go,0.49.6
2025-05-28T00:00:00.000Z,203893457,katieortega@robinson.org,True,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,claude-3.5-sonnet,,,
2025-05-28T00:00:00.000Z,205419891,harrissharon@stewart-taylor.info,True,18,13,16,12,5,4,1,0,0,0,0,3,0,3,0,0,0,default,tsx,,0.50.7
2025-05-28T00:00:00.000Z,208201170,dianarice@hotmail.com,True,670,33,191,9,9,3,4,275,30,0,0,4,6,10,0,0,0,claude-3.5-sonnet,go,go,0.50.7
2025-05-29T00:00:00.000Z,26813301,ttaylor@hotmail.com,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2025-05-29T00:00:00.000Z,50432902,justin53@yahoo.com,True,69,33,13,8,4,2,2,585,86,0,0,0,6,6,0,0,0,claude-3.5-sonnet,tsx,sql,0.50.7
2025-05-29T00:00:00.000Z,158006748,jessicaprice@oneal.com,True,160,469,66,54,15,9,5,48,2,0,0,14,1,15,0,0,0,default,tsx,tsx,0.50.7
2025-05-29T00:00:00.000Z,158021034,olsondavid@gmail.com,True,2930,1022,0,0,58,0,47,194,56,0,0,9,0,9,0,0,0,claude-4-sonnet-thinking,tsx,tsx,0.50.6
